@RELATION svmModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {normal}

@DATA
0.153434,0.026165,2.712977,0.258665,0.241346,0.907277,0.015423,0.241414,-25.546020,2.075625,0.600759,0.527230,-0.227350,0.172540,0.320966,0.188544,0.065127,0.244465,-0.084370,0.040043,0.091946,0.005487,0.003278,0.045267,0.004835,0.026605,0.003368,0.033614,0.000739,0.003479,0.032480,0.082093,0.003654,0.035230,0.210351,0.036645,0.447105,0.149417,0.041329,0.881994,0.014608,0.308632,2.878241,0.959988,0.537859,0.305006,0.416439,0.415960,0.358109,0.167233,0.196433,0.207506,0.171084,0.150525,0.164882,0.004944,0.003954,0.053485,0.005594,0.039971,0.003091,0.035305,0.000914,0.004195,0.037329,0.075647,0.004887,0.018357,normal
0.065665,0.007436,2.726156,0.166496,0.180597,0.480734,0.013230,0.061388,-32.515089,1.964208,0.581777,0.106535,-0.053680,0.296828,0.248109,0.313671,-0.018278,0.169049,-0.113029,0.078563,-0.083825,0.026819,0.005092,0.076161,0.007960,0.036234,0.005079,0.023394,0.001256,0.003146,0.005940,0.017678,0.006255,0.028240,0.064399,0.015235,0.460720,0.121043,0.064934,0.577008,0.008177,0.090986,8.097757,1.179701,0.815726,0.494092,0.550456,0.423909,0.339935,0.343155,0.352724,0.200382,0.250437,0.223451,0.275286,0.028386,0.007025,0.056110,0.008411,0.032775,0.006335,0.027386,0.001423,0.003900,0.007285,0.023909,0.007221,0.012629,normal
0.061891,0.014040,2.632180,0.152916,0.171783,0.602151,0.012442,0.086521,-32.044055,1.902181,0.165267,-0.096380,-0.244968,0.199092,-0.181666,0.041974,-0.059639,-0.151745,0.111501,0.082238,0.006972,0.006516,0.007493,0.038940,0.020356,0.026345,0.012673,0.049099,0.002090,0.008981,0.012818,0.017374,0.003024,0.023862,0.049041,0.023412,0.535023,0.079646,0.059620,0.606451,0.010223,0.088198,7.284725,1.186253,0.619873,0.530724,0.489604,0.408340,0.263272,0.313870,0.221038,0.317912,0.387297,0.206395,0.210284,0.006242,0.009076,0.043089,0.030607,0.027893,0.013341,0.060323,0.002343,0.009848,0.018986,0.023703,0.002859,0.019357,normal
0.061560,0.011827,2.690579,0.135599,0.177346,0.512930,0.009352,0.086311,-31.050375,1.712834,-0.319518,0.565677,-0.528561,-0.214352,0.230013,-0.067736,-0.031386,-0.064493,-0.372285,-0.036409,0.232622,0.008085,0.007754,0.027309,0.012335,0.015741,0.011355,0.018746,0.005114,0.011995,0.011557,0.022626,0.003954,0.014048,0.036123,0.020023,0.500953,0.056695,0.037214,0.537026,0.005466,0.057091,6.740527,1.493359,0.879363,0.415983,0.449203,0.513916,0.566180,0.316478,0.262104,0.347685,0.227112,0.190686,0.186131,0.007104,0.009693,0.020663,0.009705,0.014516,0.010964,0.017162,0.007848,0.013882,0.012378,0.023782,0.002317,0.006577,normal
0.051153,0.007675,2.475390,0.131360,0.165212,0.390358,0.012335,0.055452,-33.114338,1.426420,-0.001435,0.484833,-0.338646,0.593024,0.223188,0.067541,0.282275,0.142080,-0.113821,0.028288,0.098909,0.009657,0.008269,0.032516,0.009095,0.031873,0.004295,0.020106,0.001477,0.002968,0.007371,0.045952,0.005140,0.020697,0.033548,0.012672,0.692326,0.081453,0.063059,0.446188,0.007537,0.044035,6.975157,1.384934,0.936112,0.445898,0.702876,0.370845,0.282942,0.281724,0.287965,0.234050,0.258132,0.242126,0.189789,0.010883,0.011754,0.029574,0.013965,0.032714,0.004313,0.021237,0.001715,0.002967,0.005667,0.040526,0.005613,0.011869,normal
0.058065,0.008817,2.733397,0.137265,0.192173,0.439589,0.010692,0.072300,-31.166418,2.346339,-0.428027,-0.264258,-0.159220,-0.211428,0.152345,-0.031921,-0.028747,0.028762,-0.144793,0.042980,0.165164,0.010679,0.012932,0.031028,0.017519,0.017867,0.012803,0.026343,0.002471,0.011677,0.011343,0.022769,0.004898,0.017016,0.035138,0.012832,0.433031,0.052366,0.036340,0.491930,0.005391,0.067222,6.206592,1.506134,0.516833,0.845164,0.399494,0.401251,0.234884,0.303519,0.302145,0.261002,0.184387,0.285649,0.287645,0.010408,0.018476,0.023824,0.018783,0.013746,0.013173,0.029569,0.002102,0.009810,0.008614,0.022762,0.004515,0.009815,normal
0.062477,0.011522,2.648489,0.168175,0.194265,0.531914,0.009686,0.079197,-34.745628,1.806841,0.791005,0.759250,-0.174894,0.413934,0.219495,0.159276,0.145119,0.038484,0.077585,0.228623,-0.047277,0.008849,0.004050,0.047091,0.007399,0.058564,0.007324,0.027880,0.001109,0.002332,0.015994,0.021180,0.005467,0.024055,0.060955,0.019974,0.481003,0.072800,0.059878,0.475085,0.007282,0.108961,5.910659,0.784746,0.759407,0.479370,0.524592,0.175180,0.250212,0.290339,0.261990,0.237844,0.191199,0.195927,0.185665,0.009395,0.005405,0.028480,0.009194,0.038369,0.010073,0.016147,0.001421,0.002698,0.010910,0.016148,0.008093,0.011235,normal
0.077229,0.013985,2.463125,0.154001,0.166250,0.542640,0.011303,0.091708,-31.899879,2.323562,-0.164769,0.150863,-0.169604,0.148824,0.072780,0.125063,0.108037,-0.090991,-0.096017,0.094778,0.046034,0.012008,0.005332,0.033329,0.027510,0.029602,0.011480,0.029606,0.002057,0.005061,0.012079,0.018882,0.004282,0.019995,0.072784,0.021574,0.714062,0.090311,0.052205,0.587159,0.007443,0.111793,7.004645,1.428778,0.644215,0.503482,0.419717,0.430676,0.412632,0.317627,0.279036,0.343257,0.433837,0.287672,0.272045,0.017699,0.006389,0.022115,0.042073,0.027807,0.012368,0.035868,0.003466,0.006741,0.014434,0.017232,0.005314,0.012981,normal
0.038010,0.011242,2.688857,0.113334,0.171462,0.301755,0.017984,0.032872,-32.914692,2.852916,0.219360,0.439629,0.323334,0.149007,0.093028,0.010144,-0.130681,0.120348,-0.154772,0.064304,0.032385,0.017107,0.005534,0.078420,0.009992,0.032058,0.009262,0.032177,0.002457,0.002855,0.017099,0.040039,0.004649,0.029767,0.036262,0.019521,0.437051,0.061124,0.051913,0.364482,0.009651,0.027356,5.928291,1.088780,0.651954,0.473759,0.530406,0.372042,0.396461,0.277313,0.206042,0.217974,0.237323,0.274524,0.260031,0.017647,0.008911,0.058842,0.009951,0.026267,0.008889,0.023983,0.003813,0.002440,0.018835,0.033773,0.006533,0.012129,normal
0.039323,0.013783,2.724816,0.112189,0.156587,0.357283,0.024363,0.064831,-31.799282,2.295984,0.883295,0.269751,-0.106286,0.240077,0.023721,0.206057,0.137738,0.047887,-0.108647,-0.053405,-0.082207,0.011196,0.005550,0.027482,0.009678,0.026720,0.009681,0.087713,0.001097,0.004555,0.015695,0.029638,0.005406,0.033879,0.039693,0.025472,0.594976,0.052383,0.039663,0.495440,0.020755,0.077085,6.361746,1.634154,0.829760,0.749680,0.647877,0.454385,0.319543,0.242304,0.264896,0.226203,0.300196,0.229536,0.245465,0.020110,0.008819,0.017849,0.017638,0.033121,0.019764,0.085663,0.001971,0.009203,0.024149,0.035360,0.011142,0.021731,normal
0.057135,0.017673,2.738663,0.148971,0.182637,0.456801,0.010885,0.076089,-30.703010,2.175905,0.596792,0.348810,-0.045969,0.139741,-0.114935,-0.213409,-0.219460,0.026635,-0.138841,0.027324,-0.029691,0.010091,0.002192,0.018818,0.015432,0.077538,0.027926,0.032449,0.001912,0.005189,0.008696,0.012200,0.003260,0.031050,0.060833,0.022926,0.549663,0.092435,0.047966,0.459105,0.006047,0.081243,7.757106,0.993949,0.796009,0.653019,0.410996,0.434558,0.325913,0.392775,0.339872,0.375046,0.282217,0.261441,0.211411,0.017286,0.002611,0.018466,0.018544,0.052116,0.031281,0.033074,0.002761,0.005920,0.009168,0.015776,0.003333,0.014907,normal
0.059502,0.011873,2.416787,0.149920,0.191915,0.483087,0.008165,0.070395,-32.706516,1.770730,-0.505819,0.391608,-0.512239,-0.126742,0.201129,-0.121851,-0.100685,-0.092245,-0.043141,0.050128,-0.026988,0.011781,0.009622,0.016982,0.010009,0.016572,0.011161,0.023247,0.003742,0.019124,0.014072,0.018568,0.004947,0.013138,0.035821,0.024246,0.787535,0.064586,0.047474,0.499695,0.003991,0.059796,6.925981,1.173328,0.636899,0.649314,0.547589,0.438202,0.388322,0.369081,0.257518,0.324537,0.394461,0.255338,0.237784,0.013160,0.015823,0.012027,0.008986,0.010945,0.010156,0.020269,0.002979,0.021891,0.012421,0.015408,0.004984,0.007180,normal
0.125354,0.028919,2.983069,0.237734,0.214111,1.185302,0.016794,0.248081,-24.795520,1.837709,0.437319,0.240411,0.087008,0.322549,0.002103,0.066037,-0.024543,0.033845,-0.078047,0.070498,-0.117361,0.020536,0.002555,0.015887,0.007032,0.057852,0.004449,0.057847,0.001397,0.004663,0.016899,0.023927,0.006289,0.034395,0.113376,0.029360,0.532600,0.101888,0.024186,0.954384,0.013530,0.221737,2.378552,1.397515,0.739122,0.390172,0.595380,0.328573,0.262437,0.287796,0.211542,0.292482,0.202709,0.169687,0.377616,0.032187,0.002867,0.012327,0.009784,0.091469,0.004701,0.069550,0.001593,0.006355,0.025280,0.030349,0.010081,0.021893,normal
0.069578,0.023277,2.679855,0.182127,0.217228,0.450414,0.010670,0.027609,-34.515588,2.339901,0.378900,0.341965,0.316890,0.057295,-0.186234,0.068030,-0.019963,-0.130380,-0.109635,-0.048182,-0.173923,0.018222,0.004230,0.032967,0.009428,0.052846,0.015866,0.053526,0.000929,0.005956,0.014795,0.014255,0.003027,0.029630,0.080318,0.029682,0.560630,0.104208,0.064201,0.493898,0.006555,0.032841,6.777630,0.756554,0.695285,0.226788,0.467838,0.326277,0.254238,0.241850,0.168993,0.228793,0.299914,0.222109,0.250382,0.024625,0.005919,0.029977,0.010920,0.044208,0.025620,0.045539,0.001280,0.006630,0.014767,0.012994,0.004740,0.011433,normal
0.055596,0.017491,2.843174,0.127906,0.133613,0.399395,0.107132,0.086267,-35.376853,1.421090,0.508848,-0.307557,-0.041597,0.302772,-0.152224,0.152682,0.042987,0.002227,-0.083301,-0.146042,-0.054561,0.017106,0.003401,0.008430,0.003017,0.003188,0.070199,0.027371,0.001731,0.001725,0.034417,0.013011,0.003784,0.033549,0.070089,0.036117,0.570385,0.110179,0.101421,0.657707,0.249524,0.162065,12.185112,1.390037,0.683660,0.504386,0.275318,0.332456,0.221707,0.211022,0.178508,0.148374,0.159753,0.228746,0.151124,0.036826,0.004196,0.011856,0.005314,0.003189,0.078789,0.039148,0.004357,0.002656,0.045023,0.018404,0.008928,0.014326,normal
0.131477,0.020367,2.271657,0.209443,0.221761,0.897993,0.011126,0.199773,-26.714010,2.343831,0.667747,-0.044944,-0.164837,0.282224,-0.084774,0.176022,0.308589,-0.002841,0.076020,-0.057643,0.014586,0.011597,0.007527,0.065085,0.008193,0.033721,0.012222,0.091150,0.001360,0.007456,0.013553,0.032549,0.006389,0.032625,0.072863,0.028402,0.578974,0.069431,0.036686,0.631742,0.007251,0.185055,4.537388,0.965398,0.573362,0.545973,0.407904,0.493069,0.352388,0.218641,0.286542,0.284488,0.223159,0.163665,0.157439,0.008904,0.007741,0.039581,0.006485,0.031664,0.011099,0.063742,0.001732,0.006724,0.011961,0.018505,0.005246,0.015279,normal
0.081001,0.012951,2.664477,0.156381,0.185452,0.701169,0.015560,0.125513,-34.058851,2.403234,0.336969,0.351022,-0.306650,-0.144131,0.287564,-0.104495,-0.044878,-0.154259,-0.014622,0.072276,0.112668,0.009137,0.002963,0.065800,0.009095,0.023085,0.017067,0.041602,0.001491,0.003613,0.021773,0.021041,0.004468,0.024767,0.078560,0.027777,0.649553,0.080062,0.035282,0.731401,0.007704,0.163111,7.295776,1.528112,1.202661,0.365593,0.522552,0.600264,0.433044,0.399217,0.284361,0.324491,0.406431,0.218171,0.240900,0.011514,0.004249,0.059543,0.008504,0.017458,0.021375,0.036870,0.002729,0.003798,0.019472,0.027522,0.005514,0.015565,normal
0.048864,0.022289,2.727283,0.132243,0.175859,0.340055,0.014447,0.049431,-29.333456,2.159733,0.371220,0.354986,-0.058812,-0.167580,-0.186807,-0.251234,-0.227647,0.015101,-0.168658,-0.005071,-0.079243,0.018537,0.003198,0.034190,0.016955,0.019902,0.045388,0.047037,0.001986,0.009971,0.015337,0.017702,0.004569,0.032197,0.045850,0.026771,0.536754,0.076243,0.056678,0.349058,0.011421,0.052272,7.883209,0.859642,0.931274,0.725181,0.573821,0.418593,0.332066,0.352655,0.415856,0.304891,0.311675,0.304835,0.298071,0.022344,0.004270,0.049182,0.018978,0.023146,0.052120,0.036670,0.003455,0.015013,0.016101,0.026485,0.007768,0.016518,normal
0.066266,0.030285,2.889588,0.169216,0.193604,0.513655,0.018556,0.057812,-30.954857,2.239086,0.283000,-0.046789,0.028073,-0.433176,-0.220214,-0.121783,-0.108249,-0.270196,-0.097236,-0.094544,-0.134028,0.020941,0.002605,0.025955,0.030322,0.033631,0.020902,0.012024,0.000952,0.009274,0.026230,0.017813,0.008420,0.032532,0.080844,0.039032,0.632206,0.108664,0.055626,0.624266,0.016557,0.089630,8.920176,1.660352,0.894656,0.601777,0.457120,0.383302,0.267277,0.337983,0.392343,0.319692,0.237768,0.318990,0.349517,0.030651,0.004909,0.056447,0.045981,0.044156,0.033455,0.017113,0.001494,0.015172,0.037625,0.029940,0.013754,0.019460,normal
0.054619,0.008154,2.678834,0.149565,0.191533,0.514208,0.010615,0.091238,-31.222430,1.621480,0.409811,0.432684,-0.090215,0.252845,0.036691,0.132982,0.018338,0.060777,0.120526,0.090463,0.172531,0.008888,0.002761,0.055618,0.014181,0.029833,0.008149,0.053668,0.001814,0.007100,0.008653,0.023521,0.002837,0.026902,0.047388,0.009301,0.512277,0.048889,0.036161,0.548300,0.009383,0.099707,5.807970,1.278390,0.616206,0.836134,0.473584,0.404753,0.283953,0.315250,0.337244,0.212879,0.415291,0.263602,0.324176,0.009209,0.003236,0.050461,0.018235,0.032538,0.010890,0.062642,0.002127,0.007942,0.009598,0.028769,0.005131,0.021923,normal
0.033757,0.011308,2.796753,0.101504,0.177294,0.235450,0.019250,0.061388,-37.200024,4.082676,0.732017,0.059900,-0.184011,-0.300006,0.125755,0.201717,-0.137107,-0.218736,0.102948,0.098643,-0.023991,0.013862,0.001714,0.051102,0.022371,0.023113,0.036198,0.071501,0.000259,0.007773,0.016131,0.031258,0.005104,0.029471,0.031611,0.026961,0.220761,0.041439,0.023228,0.376944,0.005633,0.084569,3.397939,0.507108,0.342019,0.217579,0.216350,0.259898,0.211455,0.238012,0.159402,0.151808,0.073082,0.062683,0.130823,0.015157,0.002523,0.043106,0.014218,0.007135,0.013210,0.018228,0.000399,0.004306,0.008634,0.018431,0.007496,0.009915,normal
0.046703,0.008068,2.558819,0.135878,0.182259,0.346465,0.012382,0.050250,-35.946338,1.449277,1.369072,0.655992,0.194047,0.837048,0.132421,0.167838,0.081714,-0.034764,-0.232817,0.087622,-0.071349,0.006764,0.001143,0.033798,0.005002,0.033194,0.006601,0.075239,0.001354,0.001372,0.018708,0.042903,0.002011,0.027513,0.034825,0.017462,0.503668,0.062404,0.044635,0.220285,0.005041,0.033396,5.218897,1.120146,0.855265,0.530108,0.286098,0.360892,0.293957,0.367047,0.220319,0.212540,0.311382,0.244354,0.139020,0.007429,0.001788,0.023790,0.005066,0.023348,0.007043,0.028527,0.001482,0.001330,0.013350,0.018475,0.002483,0.008782,normal
0.072500,0.012431,2.948228,0.142839,0.144990,0.571189,0.075698,0.092846,-34.066127,1.652466,-0.040057,-0.156346,0.001122,0.113526,-0.000851,0.011563,-0.034389,-0.087861,-0.122458,-0.082664,-0.152565,0.018014,0.003798,0.021987,0.005741,0.005085,0.057190,0.025381,0.003609,0.003341,0.032859,0.009608,0.002689,0.033085,0.099785,0.024234,0.423270,0.112421,0.093341,0.538822,0.168127,0.146425,11.000167,1.405975,0.635290,0.758996,0.227624,0.500797,0.195730,0.367825,0.231119,0.203886,0.267726,0.239835,0.368122,0.034166,0.005457,0.031126,0.007181,0.006270,0.072155,0.043070,0.008020,0.003963,0.060789,0.013975,0.004631,0.015378,normal
0.305714,0.048941,3.031458,0.348819,0.253496,1.626105,0.017185,0.461818,-24.848993,1.494157,-0.180059,0.183410,-0.126889,0.108276,0.092435,-0.116612,-0.100490,-0.041423,-0.204186,-0.138619,-0.174611,0.008907,0.020988,0.031447,0.008602,0.006501,0.005565,0.032182,0.004109,0.005436,0.014271,0.023737,0.001762,0.021390,0.269071,0.069939,0.227899,0.180812,0.057177,1.006442,0.014882,0.405839,3.202894,1.164778,0.600993,0.306959,0.253971,0.385551,0.265054,0.286894,0.228612,0.164458,0.412917,0.450899,0.391375,0.012197,0.041550,0.038459,0.012097,0.004403,0.005605,0.057163,0.004596,0.006994,0.024464,0.046498,0.001279,0.019527,normal
0.085000,0.032860,2.665405,0.183124,0.209737,0.550622,0.023524,0.128182,-26.661219,3.205151,0.280041,-0.137623,-0.128412,-0.045557,0.073217,-0.157697,-0.176576,-0.202569,-0.225327,-0.059792,-0.140974,0.014949,0.001628,0.037626,0.037392,0.012886,0.007454,0.033381,0.005800,0.016759,0.049057,0.019782,0.002143,0.031064,0.069959,0.052458,0.719226,0.080970,0.044959,0.629923,0.010998,0.167819,2.974999,0.858065,0.848100,0.525661,0.384497,0.434626,0.280639,0.297097,0.211772,0.357897,0.408107,0.313850,0.196585,0.023377,0.001556,0.040566,0.054175,0.011300,0.007533,0.034727,0.015421,0.021348,0.047805,0.022469,0.003239,0.009188,normal
0.027541,0.032034,2.866198,0.114759,0.192637,0.176852,0.103845,0.054310,-36.147857,2.038941,0.439545,0.223973,0.007889,0.005029,0.033451,0.076018,0.034922,-0.137717,-0.047228,-0.092699,-0.046195,0.020103,0.001648,0.018173,0.006373,0.012004,0.082473,0.044352,0.000152,0.001631,0.013204,0.016667,0.001794,0.039498,0.038254,0.029740,0.718706,0.059107,0.050828,0.295896,0.168671,0.096419,6.066494,1.256162,0.647824,0.404332,0.218573,0.347107,0.202437,0.329067,0.127461,0.172524,0.144984,0.236090,0.231838,0.037073,0.002566,0.024352,0.009509,0.020966,0.049080,0.045504,0.000170,0.003902,0.019361,0.027292,0.003330,0.012467,normal
0.054220,0.017182,2.944097,0.150994,0.188771,0.319661,0.010019,0.035799,-31.875014,2.641777,0.446001,0.529741,0.096776,-0.019854,-0.035906,-0.403681,-0.068320,-0.108625,-0.153808,0.000412,-0.109722,0.021338,0.003485,0.031896,0.011273,0.059719,0.039876,0.040772,0.002462,0.005190,0.013757,0.012947,0.001762,0.034819,0.058152,0.019401,0.493207,0.101238,0.063796,0.393793,0.007033,0.043504,7.946206,0.906461,0.639223,0.466220,0.305102,0.364735,0.239025,0.317636,0.284246,0.263449,0.306862,0.334511,0.318664,0.032378,0.005657,0.040084,0.016290,0.037212,0.048371,0.033230,0.005717,0.005946,0.017240,0.017220,0.002555,0.013105,normal
0.090374,0.043741,2.553193,0.210700,0.216187,0.927570,0.021084,0.232941,-27.838469,2.735576,0.291356,0.064114,0.167266,-0.069409,0.042040,0.018487,0.149595,0.105449,-0.017924,0.042314,0.047035,0.008502,0.009705,0.059518,0.005165,0.013733,0.016362,0.086838,0.000892,0.005376,0.026436,0.043207,0.005032,0.035591,0.061201,0.070442,0.433436,0.124546,0.060181,1.046226,0.015520,0.291805,4.468802,1.549886,0.506174,0.437364,0.284708,0.415989,0.226849,0.280781,0.224485,0.212735,0.320809,0.191449,0.181123,0.007792,0.025863,0.057745,0.007066,0.010668,0.015545,0.086607,0.001116,0.008221,0.028273,0.036103,0.004082,0.022313,normal
0.105127,0.057523,2.867209,0.224564,0.235221,0.761108,0.019453,0.201089,-26.392443,2.484962,0.188614,0.183625,-0.255556,-0.331681,-0.233061,-0.314314,-0.213366,-0.037928,-0.001778,0.065643,-0.104936,0.004695,0.001572,0.020429,0.030460,0.043138,0.021222,0.042003,0.006556,0.026549,0.010895,0.007983,0.002947,0.029531,0.125613,0.066036,0.390487,0.131515,0.061109,0.889863,0.023177,0.267646,4.928394,0.912535,0.794483,0.585854,0.365046,0.568295,0.455595,0.416549,0.371613,0.409954,0.468867,0.400502,0.259209,0.004505,0.001748,0.035869,0.059275,0.051123,0.022710,0.047315,0.017175,0.040992,0.014111,0.004912,0.003544,0.017564,normal
0.071741,0.025505,2.642429,0.157512,0.153922,0.525162,0.101545,0.124373,-32.402067,1.693351,0.151266,-0.479703,-0.011791,0.049049,-0.196387,-0.046856,-0.075120,-0.097543,-0.137810,-0.180465,-0.055985,0.029209,0.003483,0.012725,0.010844,0.022497,0.063135,0.016991,0.001502,0.002670,0.010032,0.010363,0.011442,0.029729,0.085739,0.040047,0.856836,0.126168,0.094879,0.766108,0.228170,0.199634,11.529292,1.413797,0.390269,0.533888,0.348982,0.168301,0.325410,0.258152,0.305164,0.165239,0.245792,0.343626,0.226395,0.047904,0.004632,0.017892,0.024260,0.037791,0.069755,0.029051,0.001960,0.004250,0.019623,0.011320,0.021449,0.016563,normal
0.074271,0.046303,2.679347,0.194699,0.236139,0.538914,0.014758,0.138908,-26.527094,2.773173,0.277587,0.084382,-0.200013,0.014407,0.069406,0.100596,-0.040135,-0.130029,-0.004674,0.001608,0.009584,0.006968,0.002417,0.050725,0.014554,0.041889,0.009123,0.079656,0.000612,0.008671,0.024198,0.016770,0.004355,0.035743,0.079180,0.063196,0.873938,0.096759,0.028582,0.760434,0.011531,0.188989,4.801352,0.957722,0.508270,0.436367,0.350456,0.425666,0.344607,0.281600,0.237445,0.428512,0.269248,0.279022,0.365444,0.012175,0.003001,0.063712,0.022090,0.036677,0.008338,0.081462,0.000496,0.017029,0.029960,0.018081,0.003847,0.019615,normal
0.091100,0.011061,2.688521,0.164368,0.163152,0.698728,0.065975,0.128630,-34.177758,1.569919,-0.106096,-0.074298,-0.038489,0.005331,0.020151,-0.047097,-0.016247,-0.130403,-0.056025,-0.172110,-0.052088,0.021326,0.002648,0.016656,0.005788,0.014113,0.055779,0.015678,0.001015,0.001848,0.026563,0.021714,0.003107,0.028505,0.095242,0.021279,0.860502,0.110403,0.089279,0.541846,0.122857,0.125870,8.918324,1.466069,0.631042,0.602000,0.334587,0.225202,0.290887,0.269515,0.216833,0.269229,0.206893,0.171417,0.192228,0.033283,0.003434,0.025451,0.006080,0.017654,0.063149,0.027221,0.001150,0.002332,0.036074,0.024847,0.003739,0.011823,normal
0.103879,0.007281,2.580561,0.157695,0.154419,0.688602,0.014793,0.136304,-31.615478,1.809967,0.176727,0.253806,-0.287567,-0.148278,0.168618,-0.045153,-0.028028,-0.137024,-0.127144,0.050801,-0.030658,0.012456,0.006652,0.015930,0.017159,0.030668,0.008536,0.013225,0.002123,0.010737,0.010613,0.015641,0.008605,0.016854,0.104935,0.009995,0.705239,0.095871,0.055503,0.733770,0.012707,0.151189,5.620778,1.591989,0.888104,0.695504,0.807951,0.433579,0.307114,0.287869,0.283905,0.363124,0.278583,0.286466,0.272200,0.019505,0.013905,0.014120,0.024346,0.038441,0.007545,0.010556,0.002784,0.025643,0.010941,0.028006,0.010268,0.014856,normal
0.084324,0.024443,2.710879,0.167067,0.189982,0.473651,0.011393,0.086426,-30.384975,2.440015,-0.278472,0.307073,0.385398,-0.080083,-0.033831,-0.131097,-0.102646,-0.082718,-0.106921,-0.039828,-0.135776,0.014888,0.007514,0.029789,0.022581,0.035828,0.019309,0.035198,0.002497,0.006914,0.011902,0.015308,0.004690,0.024394,0.091794,0.030117,0.675161,0.115724,0.066976,0.704924,0.007081,0.157913,8.087377,1.398483,0.955785,0.482583,0.291479,0.294118,0.263732,0.310134,0.247502,0.257779,0.231443,0.255565,0.167384,0.018063,0.016971,0.034071,0.034925,0.035040,0.022866,0.023190,0.003501,0.009039,0.013409,0.017609,0.006669,0.016098,normal
0.063503,0.028422,2.785965,0.134555,0.142317,0.454669,0.072280,0.070130,-32.032094,2.124142,-0.188941,0.071689,0.058196,-0.277478,0.034506,0.026497,-0.007002,-0.344722,-0.227197,-0.245446,-0.153626,0.040497,0.002888,0.020696,0.017296,0.012551,0.040174,0.008302,0.001065,0.001502,0.018440,0.023263,0.006004,0.030871,0.064493,0.038850,0.673290,0.101771,0.077951,0.454611,0.165906,0.073796,9.355511,1.417197,0.749092,0.423886,0.260320,0.459187,0.252412,0.218229,0.259100,0.331519,0.214093,0.196751,0.258761,0.050365,0.004317,0.022390,0.025192,0.014641,0.061508,0.011812,0.002066,0.001951,0.025235,0.032644,0.010706,0.017738,normal
0.051289,0.024237,2.894565,0.129080,0.176301,0.400391,0.024562,0.077881,-28.794489,2.742455,-0.159397,0.369189,0.232177,-0.144810,-0.060435,0.004946,-0.248015,-0.191874,-0.249299,-0.142862,-0.112525,0.015579,0.001179,0.019724,0.023498,0.024691,0.013914,0.014771,0.001069,0.008206,0.027495,0.060996,0.002448,0.030444,0.045950,0.031886,0.521581,0.054341,0.043820,0.410699,0.030170,0.086838,6.458794,0.773193,0.740482,0.512043,0.337665,0.315885,0.288377,0.326798,0.189247,0.249452,0.300644,0.250383,0.298514,0.019074,0.001434,0.016145,0.029569,0.032116,0.035755,0.018563,0.001201,0.010692,0.024025,0.044609,0.003359,0.018877,normal
